"","policy_id","exposure","driver_age","vehicle_age","gender","car_type","region","no_claim_discount","claim_count","avg_claim_sev","total_claim_cost"
"29418",29418,0.676255088648759,30,0.3,"F","Sedan","Rural","40%",0,0,0
"29419",29419,0.906041089445353,43,0.1,"F","SUV","Suburban","40%",0,0,0
"29420",29420,0.706453035818413,71,2.5,"M","Sedan","Rural","40%",0,0,0
"29421",29421,0.599304196191952,28,5.8,"M","Sedan","Metro","20%",0,0,0
"29422",29422,0.660404307069257,27,8.7,"F","Sedan","Metro","60%",0,0,0
"29423",29423,0.606532204896212,41,3.2,"M","Sedan","Suburban","20%",0,0,0
"29424",29424,0.695947391795926,32,0.7,"M","Commercial","Suburban","40%",0,0,0
"29425",29425,0.73921867297031,29,2.3,"F","Sedan","Metro","20%",0,0,0
"29426",29426,0.849849035963416,59,0.6,"F","Sedan","Metro","0%",0,0,0
"29427",29427,0.916472873068415,41,1.9,"F","SUV","Metro","60%",0,0,0
"29428",29428,0.674027431639843,26,0.3,"M","SUV","Metro","20%",0,0,0
"29429",29429,0.625110873370431,20,1.1,"F","Commercial","Suburban","60%",0,0,0
"29430",29430,0.83627931913361,49,1.2,"F","Sedan","Metro","40%",0,0,0
"29431",29431,0.831482182140462,42,5.4,"F","Commercial","Rural","40%",0,0,0
"29432",29432,0.994397905305959,45,0.7,"F","SUV","Rural","60%",0,0,0
"29433",29433,0.998479335336015,41,1.1,"M","Sedan","Rural","20%",0,0,0
"29434",29434,0.802303339471109,43,6.3,"M","SUV","Metro","60%",0,0,0
"29435",29435,0.718334444100037,36,5.5,"F","Sedan","Metro","60%",0,0,0
"29436",29436,0.814491090015508,34,6.7,"M","Sedan","Suburban","40%",0,0,0
"29437",29437,0.55803299031686,39,1.4,"F","SUV","Metro","40%",0,0,0
"29438",29438,0.770744933164679,30,4.8,"F","Sedan","Suburban","40%",0,0,0
"29439",29439,0.786654938827269,49,3.1,"F","Sedan","Suburban","40%",0,0,0
"29440",29440,0.538511641556397,46,2.2,"M","Luxury","Suburban","60%",0,0,0
"29441",29441,0.640898112556897,45,8.8,"F","Sedan","Metro","40%",0,0,0
"29442",29442,0.938484810292721,25,11.4,"M","SUV","Metro","40%",0,0,0
"29443",29443,0.747579078306444,35,1.5,"M","Sedan","Metro","40%",0,0,0
"29444",29444,0.830308284959756,53,5,"M","SUV","Metro","0%",0,0,0
"29445",29445,0.522311651497148,38,0.7,"M","SUV","Metro","20%",0,0,0
"29446",29446,0.626521694008261,50,7.4,"F","Sedan","Rural","20%",0,0,0
"29447",29447,0.556993729551323,32,8.8,"M","Sedan","Suburban","0%",0,0,0
"29448",29448,0.898761113989167,44,0.1,"F","SUV","Suburban","0%",0,0,0
"29449",29449,0.850767855998129,45,1.6,"M","Sedan","Metro","20%",0,0,0
"29450",29450,0.649737676721998,51,0.3,"M","SUV","Metro","60%",0,0,0
"29451",29451,0.910356630687602,45,3.4,"M","Sedan","Metro","60%",0,0,0
"29452",29452,0.636466848896816,46,1.6,"F","Sedan","Metro","40%",0,0,0
"29453",29453,0.677046566852368,46,3,"F","Sedan","Metro","40%",0,0,0
"29454",29454,0.746019972953945,51,5.7,"M","Sedan","Metro","60%",0,0,0
"29455",29455,0.567563507007435,29,2.4,"F","SUV","Metro","0%",0,0,0
"29456",29456,0.978923934977502,41,0.4,"M","SUV","Rural","40%",0,0,0
"29457",29457,0.620560966432095,37,9.2,"F","Sedan","Metro","40%",0,0,0
"29458",29458,0.948258259915747,57,1.6,"M","SUV","Metro","60%",0,0,0
"29459",29459,0.834140139515512,47,20,"F","Sedan","Rural","0%",0,0,0
"29460",29460,0.614563542185351,57,1.3,"M","Commercial","Rural","60%",0,0,0
"29461",29461,0.622170183458365,39,7.7,"F","Commercial","Metro","40%",0,0,0
"29462",29462,0.580410702968948,21,0.8,"F","SUV","Metro","60%",0,0,0
"29463",29463,0.746344617451541,37,5.7,"F","SUV","Suburban","60%",0,0,0
"29464",29464,0.530019475030713,48,0.6,"M","Sedan","Rural","20%",0,0,0
"29465",29465,0.889731032657437,52,6.9,"M","Sedan","Metro","20%",0,0,0
"29466",29466,0.964887771755457,37,3.4,"F","SUV","Suburban","0%",1,5388.149492276,5388.149492276
"29467",29467,0.783595061278902,29,7.5,"F","SUV","Metro","40%",0,0,0
"29468",29468,0.572500711889006,42,3.8,"M","Sedan","Rural","0%",0,0,0
"29469",29469,0.919162174104713,32,1.7,"F","SUV","Suburban","0%",0,0,0
"29470",29470,0.932907738955691,34,4.1,"F","Commercial","Suburban","20%",0,0,0
"29471",29471,0.64753874624148,54,13.3,"M","Commercial","Metro","0%",0,0,0
"29472",29472,0.988746842718683,21,0.8,"F","SUV","Rural","60%",0,0,0
"29473",29473,0.77684653934557,45,4.1,"M","Commercial","Rural","40%",0,0,0
"29474",29474,0.55093240889255,31,1.2,"M","Sedan","Metro","40%",0,0,0
"29475",29475,0.527144263498485,35,0.7,"F","Luxury","Metro","40%",0,0,0
"29476",29476,0.737741524586454,48,0.7,"M","Sedan","Suburban","60%",0,0,0
"29477",29477,0.877487444435246,51,0.4,"F","Sedan","Metro","20%",0,0,0
"29478",29478,0.751308331964538,44,1,"F","SUV","Metro","20%",0,0,0
"29479",29479,0.919314858620055,60,3,"F","Commercial","Metro","60%",0,0,0
"29480",29480,0.937996569206007,25,3.5,"F","SUV","Metro","40%",0,0,0
"29481",29481,0.772249622619711,40,2,"F","Luxury","Suburban","20%",1,12916.2526756892,12916.2526756892
"29482",29482,0.584786281338893,62,3.6,"F","Sedan","Suburban","60%",0,0,0
"29483",29483,0.799431010498665,42,2.3,"F","SUV","Metro","0%",0,0,0
"29484",29484,0.919721595244482,55,3.4,"F","Commercial","Rural","0%",0,0,0
"29485",29485,0.503403283772059,54,1.6,"F","Luxury","Metro","60%",1,3038.65938213239,3038.65938213239
"29486",29486,0.539143558009528,66,6,"F","SUV","Metro","60%",0,0,0
"29487",29487,0.694632367463782,35,3.3,"F","Luxury","Suburban","40%",0,0,0
"29488",29488,0.573742686887272,51,5.3,"F","SUV","Metro","20%",1,6696.73830518857,6696.73830518857
"29489",29489,0.634801322012208,45,1,"M","Sedan","Suburban","40%",0,0,0
"29490",29490,0.699478171998635,40,0.7,"F","SUV","Suburban","40%",0,0,0
"29491",29491,0.54759096854832,32,1.3,"F","SUV","Suburban","40%",0,0,0
"29492",29492,0.885418188176118,41,1.3,"F","Sedan","Metro","20%",0,0,0
"29493",29493,0.771513769752346,35,0.4,"F","Sedan","Metro","20%",0,0,0
"29494",29494,0.972969743655995,57,10.1,"M","Commercial","Rural","40%",0,0,0
"29495",29495,0.663340240600519,37,3.5,"F","SUV","Rural","40%",1,3007.27406643857,3007.27406643857
"29496",29496,0.578363235690631,28,0.1,"M","Commercial","Suburban","20%",0,0,0
"29497",29497,0.839316256926395,44,3,"F","Sedan","Metro","40%",0,0,0
"29498",29498,0.528907630709,36,3.4,"M","SUV","Suburban","0%",0,0,0
"29499",29499,0.651620713528246,31,5.8,"F","Sedan","Metro","20%",0,0,0
"29500",29500,0.593420026707463,41,2.2,"F","Sedan","Suburban","40%",0,0,0
"29501",29501,0.547716053551994,36,2.6,"M","SUV","Suburban","60%",0,0,0
"29502",29502,0.618784800753929,50,2.3,"M","Sedan","Suburban","40%",0,0,0
"29503",29503,0.662937281187624,32,10.7,"M","Sedan","Suburban","0%",0,0,0
"29504",29504,0.737332201562822,46,0.7,"F","SUV","Rural","40%",0,0,0
"29505",29505,0.999365275376476,30,0.9,"M","Commercial","Metro","0%",0,0,0
"29506",29506,0.710195511346683,27,14,"F","SUV","Metro","20%",0,0,0
"29507",29507,0.973593459581025,31,6.2,"M","SUV","Suburban","40%",0,0,0
"29508",29508,0.864844377385452,28,2.3,"M","Sedan","Suburban","0%",0,0,0
"29509",29509,0.86052742053289,41,4.4,"F","SUV","Rural","40%",0,0,0
"29510",29510,0.541572714224458,32,2.4,"M","Sedan","Suburban","60%",0,0,0
"29511",29511,0.71289778361097,40,1,"F","SUV","Metro","60%",0,0,0
"29512",29512,0.671462786383927,57,9,"M","Sedan","Suburban","20%",0,0,0
"29513",29513,0.855817096075043,31,4.9,"M","Sedan","Rural","60%",0,0,0
"29514",29514,0.569041074370034,45,7.5,"M","SUV","Metro","40%",0,0,0
"29515",29515,0.834463796811178,42,0.4,"F","Commercial","Rural","40%",0,0,0
"29516",29516,0.533415783662349,28,0.7,"M","SUV","Metro","40%",0,0,0
"29517",29517,0.922529577161185,36,4,"M","Sedan","Metro","0%",0,0,0
"29518",29518,0.769602957530878,32,0.3,"F","SUV","Metro","40%",0,0,0
"29519",29519,0.530807467876002,36,1.2,"M","SUV","Suburban","20%",0,0,0
"29520",29520,0.815498991985805,45,1.4,"M","Luxury","Metro","20%",0,0,0
"29521",29521,0.790076239500195,48,2.8,"F","SUV","Suburban","20%",0,0,0
"29522",29522,0.751951899845153,38,0.7,"F","Sedan","Rural","20%",0,0,0
"29523",29523,0.665345518384129,40,1.4,"F","Sedan","Suburban","20%",0,0,0
"29524",29524,0.567692587268539,27,7.3,"M","Luxury","Rural","40%",0,0,0
"29525",29525,0.823858445393853,55,3.8,"M","Sedan","Suburban","60%",0,0,0
"29526",29526,0.883741050609387,35,1.6,"F","SUV","Metro","40%",0,0,0
"29527",29527,0.677075691404752,56,1.6,"F","Sedan","Metro","40%",0,0,0
"29528",29528,0.88647086196579,56,0.4,"F","SUV","Metro","40%",0,0,0
"29529",29529,0.746788917342201,46,0.1,"F","SUV","Metro","20%",0,0,0
"29530",29530,0.715311599895358,45,5,"M","Luxury","Metro","40%",0,0,0
"29531",29531,0.539729144657031,48,9.8,"F","Sedan","Metro","40%",0,0,0
"29532",29532,0.757742527173832,52,1.7,"M","Sedan","Metro","20%",0,0,0
"29533",29533,0.787793845171109,34,5.3,"F","SUV","Suburban","40%",0,0,0
"29534",29534,0.901177091174759,55,14.7,"F","SUV","Metro","60%",0,0,0
"29535",29535,0.883469389984384,49,1.1,"M","Sedan","Metro","0%",0,0,0
"29536",29536,0.899251308175735,51,10.6,"M","Luxury","Suburban","60%",0,0,0
"29537",29537,0.566327416105196,35,2.9,"F","SUV","Suburban","20%",0,0,0
"29538",29538,0.94463049445767,45,4.4,"M","SUV","Metro","40%",0,0,0
"29539",29539,0.613950707251206,40,0.2,"M","Sedan","Suburban","20%",0,0,0
"29540",29540,0.914647624245845,44,0.6,"F","Sedan","Suburban","60%",0,0,0
"29541",29541,0.521221945411526,55,4.7,"F","SUV","Metro","0%",0,0,0
"29542",29542,0.609072030405514,30,6.9,"F","Commercial","Rural","40%",0,0,0
"29543",29543,0.932253969716839,52,6.9,"F","SUV","Metro","60%",0,0,0
"29544",29544,0.583621962461621,52,0.5,"M","SUV","Metro","60%",0,0,0
"29545",29545,0.915905143017881,22,0.2,"M","Commercial","Suburban","60%",0,0,0
"29546",29546,0.504473863402382,48,0.6,"M","Sedan","Suburban","20%",0,0,0
"29547",29547,0.998644642415456,57,3.8,"M","Commercial","Metro","0%",0,0,0
"29548",29548,0.975766019197181,47,0,"F","Sedan","Rural","0%",0,0,0
"29549",29549,0.626504778862,44,4.2,"M","Sedan","Suburban","0%",0,0,0
"29550",29550,0.608799849986099,42,1.6,"F","SUV","Metro","40%",0,0,0
"29551",29551,0.72869876131881,38,5.3,"M","SUV","Metro","60%",0,0,0
"29552",29552,0.999922451097518,57,3.7,"F","Commercial","Suburban","60%",0,0,0
"29553",29553,0.972542816423811,33,13.3,"F","Luxury","Suburban","0%",0,0,0
"29554",29554,0.530062727280892,67,6.2,"F","SUV","Suburban","20%",0,0,0
"29555",29555,0.932199275703169,44,5.8,"F","SUV","Suburban","40%",0,0,0
"29556",29556,0.874971820740029,43,0.5,"M","Sedan","Metro","40%",0,0,0
"29557",29557,0.892210035817698,37,1.2,"M","Sedan","Rural","20%",0,0,0
"29558",29558,0.568836082005873,49,1.6,"M","Sedan","Metro","60%",0,0,0
"29559",29559,0.593973233248107,28,5.7,"F","SUV","Metro","20%",0,0,0
"29560",29560,0.725639433832839,54,3,"F","Luxury","Suburban","40%",0,0,0
"29561",29561,0.904748325468972,34,4.3,"F","SUV","Metro","20%",0,0,0
"29562",29562,0.743135486845858,54,9.3,"F","SUV","Metro","40%",0,0,0
"29563",29563,0.664058479829691,29,2,"M","Commercial","Rural","40%",0,0,0
"29564",29564,0.546864147298038,34,8.7,"M","Luxury","Metro","0%",0,0,0
"29565",29565,0.686052880133502,23,3.7,"M","SUV","Suburban","60%",0,0,0
"29566",29566,0.849199076765217,44,7.5,"M","Sedan","Suburban","0%",0,0,0
"29567",29567,0.73701810662169,57,2.6,"M","SUV","Suburban","40%",0,0,0
"29568",29568,0.641320535447448,44,5.8,"F","Commercial","Suburban","0%",0,0,0
"29569",29569,0.7688372785924,53,0.5,"M","SUV","Metro","20%",0,0,0
"29570",29570,0.989518266287632,34,3.7,"M","SUV","Metro","40%",0,0,0
"29571",29571,0.961888494319282,27,0,"F","Sedan","Metro","40%",0,0,0
"29572",29572,0.836574114975519,42,0.3,"F","SUV","Suburban","40%",0,0,0
"29573",29573,0.600505180074833,51,0.9,"F","Sedan","Metro","40%",0,0,0
"29574",29574,0.576740810531192,37,2.3,"F","Sedan","Suburban","40%",0,0,0
"29575",29575,0.792822616756894,36,18.5,"F","SUV","Suburban","0%",0,0,0
"29576",29576,0.585931197972968,24,15.4,"F","Sedan","Metro","40%",0,0,0
"29577",29577,0.906165304710157,44,1.6,"F","Luxury","Metro","60%",0,0,0
"29578",29578,0.608191754668951,49,0.1,"F","Sedan","Rural","20%",0,0,0
"29579",29579,0.656330234603956,37,1.5,"F","SUV","Metro","0%",0,0,0
"29580",29580,0.846362836309709,60,0.7,"M","Luxury","Metro","40%",0,0,0
"29581",29581,0.871150950784795,45,0.6,"F","Commercial","Metro","60%",0,0,0
"29582",29582,0.873310579685494,41,6.4,"M","SUV","Metro","20%",0,0,0
"29583",29583,0.588216925621964,51,1.9,"M","Sedan","Metro","0%",0,0,0
"29584",29584,0.929543077596463,33,4.2,"M","Sedan","Metro","40%",0,0,0
"29585",29585,0.746988616883755,39,1,"M","SUV","Metro","60%",0,0,0
"29586",29586,0.649995610001497,28,1.8,"M","Sedan","Suburban","60%",0,0,0
"29587",29587,0.762355368002318,45,3.5,"M","Sedan","Metro","20%",0,0,0
"29588",29588,0.738221970270388,58,1.3,"F","Commercial","Rural","60%",0,0,0
"29589",29589,0.54382398002781,39,11.2,"M","Sedan","Rural","60%",0,0,0
"29590",29590,0.525993734248914,23,5.6,"F","SUV","Metro","20%",0,0,0
"29591",29591,0.632554386043921,58,2.5,"M","Commercial","Suburban","60%",0,0,0
"29592",29592,0.748322318424471,38,2.1,"F","SUV","Metro","40%",0,0,0
"29593",29593,0.756344186025672,54,5.5,"F","SUV","Suburban","60%",0,0,0
"29594",29594,0.997815894428641,56,10.9,"F","Luxury","Suburban","0%",0,0,0
"29595",29595,0.752213589847088,47,0.6,"F","SUV","Rural","60%",0,0,0
"29596",29596,0.983936607604846,39,4.5,"M","Luxury","Suburban","60%",0,0,0
"29597",29597,0.525527114514261,44,3.8,"F","Sedan","Suburban","20%",1,1841.04915587525,1841.04915587525
"29598",29598,0.779601478483528,47,6.1,"F","Sedan","Suburban","20%",0,0,0
"29599",29599,0.535944418050349,27,0.8,"F","Sedan","Metro","60%",0,0,0
"29600",29600,0.56744124670513,48,4.7,"F","Luxury","Rural","0%",0,0,0
"29601",29601,0.570925722364336,28,0.8,"F","SUV","Metro","0%",0,0,0
"29602",29602,0.667156270006672,39,0.5,"M","Sedan","Metro","60%",0,0,0
"29603",29603,0.807892850018106,35,1.3,"F","SUV","Metro","60%",0,0,0
"29604",29604,0.812041871831752,26,4.7,"M","Sedan","Metro","0%",0,0,0
"29605",29605,0.536028517060913,64,1,"F","Sedan","Suburban","60%",0,0,0
"29606",29606,0.902298907050863,61,0.5,"M","Sedan","Metro","40%",0,0,0
"29607",29607,0.881820457288995,46,2.7,"F","SUV","Suburban","40%",0,0,0
"29608",29608,0.513242277083918,39,2,"F","Sedan","Suburban","20%",0,0,0
"29609",29609,0.639869979582727,58,2.7,"F","Luxury","Rural","60%",0,0,0
"29610",29610,0.921586370328441,27,1.5,"M","Sedan","Metro","0%",0,0,0
"29611",29611,0.520431634271517,41,2.2,"F","Sedan","Metro","40%",0,0,0
"29612",29612,0.946219887235202,52,6.2,"F","Sedan","Suburban","20%",0,0,0
"29613",29613,0.777581241331063,35,4.3,"M","SUV","Metro","0%",0,0,0
"29614",29614,0.547680089017376,34,1.7,"F","Sedan","Metro","40%",0,0,0
"29615",29615,0.762057719868608,44,1.1,"F","Sedan","Suburban","40%",0,0,0
"29616",29616,0.712853431003168,29,2,"M","Commercial","Suburban","60%",0,0,0
"29617",29617,0.818545288289897,28,5.3,"M","Sedan","Metro","20%",0,0,0
"29618",29618,0.650076852878556,52,4.8,"F","SUV","Metro","60%",0,0,0
"29619",29619,0.852569050388411,38,7.7,"M","SUV","Suburban","60%",0,0,0
"29620",29620,0.610190607141703,48,4.9,"F","Sedan","Suburban","60%",0,0,0
"29621",29621,0.788349301088601,18,1.4,"F","SUV","Metro","40%",0,0,0
"29622",29622,0.572984298691154,53,0.1,"M","SUV","Metro","40%",0,0,0
"29623",29623,0.825028956867754,76,2.2,"M","SUV","Suburban","40%",0,0,0
"29624",29624,0.846901225508191,41,1.4,"F","Sedan","Rural","60%",0,0,0
"29625",29625,0.891560154035687,37,4.1,"M","Sedan","Metro","20%",0,0,0
"29626",29626,0.680534673621878,37,4.4,"F","Luxury","Rural","40%",0,0,0
"29627",29627,0.74292448326014,44,1.3,"F","Sedan","Rural","40%",0,0,0
"29628",29628,0.506305528571829,47,4.8,"F","Sedan","Metro","40%",0,0,0
"29629",29629,0.630943828844465,34,0.4,"F","Sedan","Metro","20%",0,0,0
"29630",29630,0.99029855558183,42,5.3,"F","SUV","Metro","0%",0,0,0
"29631",29631,0.519505718722939,41,6.8,"M","Sedan","Metro","60%",0,0,0
"29632",29632,0.795418119407259,52,2.5,"M","Sedan","Metro","60%",0,0,0
"29633",29633,0.885775786475278,50,3.1,"F","Sedan","Metro","60%",0,0,0
"29634",29634,0.947077569668181,37,2.5,"M","SUV","Metro","0%",0,0,0
"29635",29635,0.671837368165143,36,4,"F","SUV","Metro","0%",0,0,0
"29636",29636,0.636719691916369,53,0.2,"F","Sedan","Suburban","20%",0,0,0
"29637",29637,0.685960900853388,48,3.4,"M","Luxury","Suburban","40%",0,0,0
"29638",29638,0.866698561236262,33,8.1,"M","Sedan","Suburban","0%",0,0,0
"29639",29639,0.652509551960975,55,2.7,"M","Commercial","Suburban","60%",0,0,0
"29640",29640,0.84684402635321,44,3.9,"F","Sedan","Metro","20%",0,0,0
"29641",29641,0.831721069524065,36,0.7,"F","Sedan","Suburban","0%",1,7556.01629347054,7556.01629347054
"29642",29642,0.943136754329316,62,0.6,"M","SUV","Metro","0%",0,0,0
"29643",29643,0.867026427062228,40,1.9,"F","SUV","Metro","0%",0,0,0
"29644",29644,0.712640175945126,39,2.7,"M","SUV","Metro","60%",0,0,0
"29645",29645,0.891085086972453,31,5,"F","Sedan","Suburban","40%",0,0,0
"29646",29646,0.932147060288116,37,0.2,"F","Sedan","Metro","40%",0,0,0
"29647",29647,0.534445295692421,37,3.9,"M","Commercial","Metro","40%",0,0,0
"29648",29648,0.87623242882546,43,3.5,"M","SUV","Rural","0%",0,0,0
"29649",29649,0.914382509654388,34,2.7,"F","Sedan","Suburban","40%",0,0,0
"29650",29650,0.508466337108985,46,5.1,"M","SUV","Suburban","20%",0,0,0
"29651",29651,0.804979694308713,48,0.8,"M","Luxury","Metro","40%",1,15269.4924513431,15269.4924513431
"29652",29652,0.767203728086315,50,3.8,"F","SUV","Metro","20%",0,0,0
"29653",29653,0.520803928491659,31,9.4,"F","Sedan","Suburban","60%",0,0,0
"29654",29654,0.529913914389908,38,5,"F","SUV","Suburban","0%",0,0,0
"29655",29655,0.921795944799669,20,3.7,"M","Luxury","Rural","20%",0,0,0
"29656",29656,0.702193974517286,31,1,"M","Sedan","Rural","40%",0,0,0
"29657",29657,0.722071682335809,40,0.5,"F","Luxury","Suburban","20%",0,0,0
"29658",29658,0.953448202693835,34,0.1,"F","SUV","Metro","40%",0,0,0
"29659",29659,0.544028215692379,49,0.7,"M","SUV","Metro","0%",0,0,0
"29660",29660,0.680411412962712,46,0.5,"F","Commercial","Metro","40%",0,0,0
"29661",29661,0.771247134893201,65,1.1,"F","Sedan","Rural","20%",0,0,0
"29662",29662,0.597652932046913,41,0.9,"M","SUV","Suburban","0%",0,0,0
"29663",29663,0.72560381598305,58,3.7,"F","Sedan","Metro","20%",0,0,0
"29664",29664,0.551486460259184,30,1.2,"M","Sedan","Rural","0%",0,0,0
"29665",29665,0.96095995651558,38,1.7,"M","SUV","Suburban","40%",0,0,0
"29666",29666,0.569217868149281,60,1.2,"F","Luxury","Metro","40%",0,0,0
"29667",29667,0.587382102850825,64,1.8,"F","Sedan","Suburban","60%",0,0,0
"29668",29668,0.842267571715638,42,4.5,"F","Sedan","Suburban","40%",0,0,0
"29669",29669,0.929407156771049,38,0.7,"F","Luxury","Suburban","60%",0,0,0
"29670",29670,0.699231471633539,32,10.3,"F","Sedan","Suburban","40%",0,0,0
"29671",29671,0.971778361941688,46,3.7,"F","Sedan","Rural","60%",0,0,0
"29672",29672,0.773941354826093,39,4.8,"M","Sedan","Rural","20%",0,0,0
"29673",29673,0.958084485610016,28,1.8,"M","SUV","Metro","40%",0,0,0
"29674",29674,0.661201399518177,47,3.3,"M","Sedan","Metro","60%",0,0,0
"29675",29675,0.653989055892453,50,3.8,"M","Commercial","Metro","60%",0,0,0
"29676",29676,0.569446280482225,37,0.8,"F","Sedan","Suburban","40%",0,0,0
"29677",29677,0.74385733960662,42,3.7,"M","Sedan","Metro","40%",0,0,0
"29678",29678,0.908014995511621,53,5.1,"M","Luxury","Rural","20%",0,0,0
"29679",29679,0.76106155058369,40,6.3,"F","Luxury","Suburban","0%",0,0,0
"29680",29680,0.981185388169251,69,2.1,"M","SUV","Metro","60%",0,0,0
"29681",29681,0.748100334894843,48,6.3,"M","Sedan","Suburban","60%",0,0,0
"29682",29682,0.874758806428872,29,1.5,"M","Luxury","Metro","60%",0,0,0
"29683",29683,0.535625148913823,42,6,"M","Sedan","Suburban","20%",0,0,0
"29684",29684,0.70696666254662,42,1.1,"M","Sedan","Metro","60%",0,0,0
"29685",29685,0.825407875119708,33,0.1,"F","Sedan","Suburban","20%",0,0,0
"29686",29686,0.816093833534978,53,5.6,"F","Sedan","Metro","0%",0,0,0
"29687",29687,0.995065164635889,59,1.8,"M","Sedan","Suburban","20%",1,10798.4688588362,10798.4688588362
"29688",29688,0.532439052709378,44,3.4,"F","Sedan","Metro","40%",0,0,0
"29689",29689,0.596766208531335,39,0.2,"F","Sedan","Suburban","40%",0,0,0
"29690",29690,0.777458754368126,27,1.7,"M","Sedan","Metro","60%",0,0,0
"29691",29691,0.525870212819427,40,2.2,"M","SUV","Metro","0%",0,0,0
"29692",29692,0.708120449562557,36,4.9,"F","Sedan","Rural","40%",0,0,0
"29693",29693,0.936463402351364,54,6.9,"M","Commercial","Metro","0%",0,0,0
"29694",29694,0.846551924129017,44,2.9,"M","Luxury","Metro","20%",1,10358.5857333814,10358.5857333814
"29695",29695,0.859475883888081,50,2.5,"M","Commercial","Metro","0%",0,0,0
"29696",29696,0.791620695381425,45,5.3,"F","SUV","Rural","40%",0,0,0
"29697",29697,0.882782539236359,45,1.2,"F","Sedan","Metro","40%",0,0,0
"29698",29698,0.578660979750566,37,2.9,"M","SUV","Rural","20%",0,0,0
"29699",29699,0.576527456636541,47,5.7,"F","Sedan","Metro","40%",0,0,0
"29700",29700,0.53847828914877,57,3.2,"F","Sedan","Suburban","20%",0,0,0
"29701",29701,0.849460258032195,28,1.4,"M","Sedan","Rural","60%",0,0,0
"29702",29702,0.618612281628884,44,4.7,"M","Sedan","Suburban","40%",0,0,0
"29703",29703,0.767478393740021,56,2.6,"M","Sedan","Metro","0%",0,0,0
"29704",29704,0.530201891087927,56,4.4,"F","Sedan","Suburban","20%",0,0,0
"29705",29705,0.885873344261199,34,0.6,"M","SUV","Metro","60%",0,0,0
"29706",29706,0.871126230456866,41,0.1,"M","Sedan","Metro","0%",0,0,0
"29707",29707,0.916588264401071,36,0,"M","Sedan","Metro","20%",0,0,0
"29708",29708,0.816561174113303,37,2.1,"F","Sedan","Rural","40%",0,0,0
"29709",29709,0.812730664154515,55,9.1,"M","Sedan","Suburban","0%",0,0,0
